alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
lmg-bbq-los-angeles-2,"[{'alias': 'grillingequipment', 'title': 'Grilling Equipment'}]","{'latitude': 33.97908, 'longitude': -118.25009}",(310) 424-4495,12305.625781423201,FdzjICAJoyLGmU_Pu8AAvw,https://s3-media4.fl.yelpcdn.com/bphoto/umcOpRJYgJREcjcP4xC4xA/o.jpg,False,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90001', 'country': 'US', 'state': 'CA', 'display_address': ['Los Angeles, CA 90001']}",LMG BBQ,+13104244495,,5.0,2,[],https://www.yelp.com/biz/lmg-bbq-los-angeles-2?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
veggie-grill-los-angeles-13,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 34.04872, 'longitude': -118.25441}",(213) 905-4500,6307.538841013296,cZkEPpsWxl9NTNrwZk-rdg,https://s3-media1.fl.yelpcdn.com/bphoto/_SlhBICterU4xGndfHu-8w/o.jpg,False,"{'address1': '523 West 6th St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90014', 'country': 'US', 'state': 'CA', 'display_address': ['523 West 6th St', 'Los Angeles, CA 90014']}",Veggie Grill,+12139054500,,4.0,41,"['delivery', 'pickup']",https://www.yelp.com/biz/veggie-grill-los-angeles-13?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
curry-bowl-indian-express-los-angeles,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 34.07323, 'longitude': -118.37662}",(424) 335-0060,5261.914766312426,zkgtSC5wVC2-T3c27fQdwg,https://s3-media2.fl.yelpcdn.com/bphoto/zWYZzGrvB9liLdFvSY-9RQ/o.jpg,False,"{'address1': '8504 W 3rd St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90048', 'country': 'US', 'state': 'CA', 'display_address': ['8504 W 3rd St', 'Los Angeles, CA 90048']}",Curry Bowl Indian Express,+14243350060,$$,4.5,25,"['delivery', 'pickup']",https://www.yelp.com/biz/curry-bowl-indian-express-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
tisket-a-tasket-catering-and-food-services-los-angeles,"[{'alias': 'catering', 'title': 'Caterers'}]","{'latitude': 33.9888251, 'longitude': -118.3414326}",(323) 291-8021,8311.024153664126,VaS8pZT8Ycgy0S-dd8sAOQ,https://s3-media4.fl.yelpcdn.com/bphoto/iyFdO7oUT4dsyBhghILXDQ/o.jpg,False,"{'address1': '3850 W Slauson Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90043', 'country': 'US', 'state': 'CA', 'display_address': ['3850 W Slauson Ave', 'Los Angeles, CA 90043']}",Tisket A Tasket Catering & Food Services,+13232918021,,5.0,5,[],https://www.yelp.com/biz/tisket-a-tasket-catering-and-food-services-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
chibiscus-asian-cafe-los-angeles-2,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'ramen', 'title': 'Ramen'}]","{'latitude': 34.0981492, 'longitude': -118.3501071}",(323) 977-9877,4850.326257883658,llKP5-ZAG8I-RVbKrSatQQ,https://s3-media1.fl.yelpcdn.com/bphoto/R_6hhT4Ghj2b1egUILG8qQ/o.jpg,False,"{'address1': '7361 W Sunset Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90046', 'country': 'US', 'state': 'CA', 'display_address': ['7361 W Sunset Blvd', 'Los Angeles, CA 90046']}",Chibiscus Asian Cafe,+13239779877,$$,4.5,1044,"['pickup', 'delivery']",https://www.yelp.com/biz/chibiscus-asian-cafe-los-angeles-2?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
los-compadres-restaurante-los-angeles,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 34.023082, 'longitude': -118.252128}",(213) 749-8556,7689.088937431254,nsFTU4V8MRJsHDDgJv4uoQ,https://s3-media2.fl.yelpcdn.com/bphoto/TNCzfwwAU04aZ8mLl-Wr8w/o.jpg,False,"{'address1': '2031 S Central Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90011', 'country': 'US', 'state': 'CA', 'display_address': ['2031 S Central Ave', 'Los Angeles, CA 90011']}",Los Compadres Restaurante,+12137498556,$,4.5,20,[],https://www.yelp.com/biz/los-compadres-restaurante-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
pollos-el-brasero-los-angeles,"[{'alias': 'peruvian', 'title': 'Peruvian'}]","{'latitude': 34.0474149, 'longitude': -118.2861957}",(213) 381-6060,3587.2139613847635,tsTSRkA9Vv6lAT0w3fOS_w,https://s3-media2.fl.yelpcdn.com/bphoto/pRI6wM8CbImCwEqHT9rAsg/o.jpg,False,"{'address1': '2281 W Pico Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90006', 'country': 'US', 'state': 'CA', 'display_address': ['2281 W Pico Blvd', 'Los Angeles, CA 90006']}",Pollos El Brasero,+12133816060,$,4.0,106,[],https://www.yelp.com/biz/pollos-el-brasero-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
due-mani-pizza-los-angeles,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]","{'latitude': 34.00455, 'longitude': -118.26009}",(630) 853-6425,8319.774223452625,DaA5qlZgQsHK4PuqVYVbJw,https://s3-media3.fl.yelpcdn.com/bphoto/b8Rf01Ce9Hd8MUPrvWxQ6g/o.jpg,False,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90011', 'country': 'US', 'state': 'CA', 'display_address': ['Los Angeles, CA 90011']}",Due Mani Pizza,+16308536425,,5.0,3,[],https://www.yelp.com/biz/due-mani-pizza-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
la-pupusa-urban-eatery-los-angeles,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}]","{'latitude': 34.03876, 'longitude': -118.28075}",(213) 749-4573,4519.3262275783345,cywwDn2SYCoef0PUYOXygw,https://s3-media1.fl.yelpcdn.com/bphoto/MbFHuO3SdAUso6_75ae0VA/o.jpg,False,"{'address1': '1051 W Washington Blvd', 'address2': 'Ste G', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90015', 'country': 'US', 'state': 'CA', 'display_address': ['1051 W Washington Blvd', 'Ste G', 'Los Angeles, CA 90015']}",La Pupusa Urban Eatery,+12137494573,$$,4.5,163,"['delivery', 'pickup']",https://www.yelp.com/biz/la-pupusa-urban-eatery-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
la-yimone-los-angeles,"[{'alias': 'korean', 'title': 'Korean'}]","{'latitude': 34.0764892101288, 'longitude': -118.309097439051}",(323) 464-3211,1996.188614685731,K1Q7DsCpFfPsJRRr4aOFoQ,https://s3-media4.fl.yelpcdn.com/bphoto/Pz10U6vJM5asmjJSp6azjQ/o.jpg,False,"{'address1': '304 N Western Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90004', 'country': 'US', 'state': 'CA', 'display_address': ['304 N Western Ave', 'Los Angeles, CA 90004']}",LA Yimone,+13234643211,$,4.5,23,[],https://www.yelp.com/biz/la-yimone-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
waba-grill-los-angeles-11,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 33.9880441, 'longitude': -118.2565949}",(323) 846-9222,10075.334382417526,qgFAMS2wyJojxzNRoPo3Sw,https://s3-media1.fl.yelpcdn.com/bphoto/hgiC30MYLW6k0OFXWD0OrQ/o.jpg,False,"{'address1': '5857 S. Central Avenue', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90011', 'country': 'US', 'state': 'CA', 'display_address': ['5857 S. Central Avenue', 'Los Angeles, CA 90011']}",WaBa Grill,+13238469222,$,2.5,34,[],https://www.yelp.com/biz/waba-grill-los-angeles-11?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
jae-bu-do-los-angeles-4,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 34.0795813, 'longitude': -118.3087635}",(323) 467-2900,2313.638320262093,WQqFyF6FxTVRojoSN4Nljw,https://s3-media2.fl.yelpcdn.com/bphoto/B7WZoCu6Cmflff31YG7NdA/o.jpg,False,"{'address1': '474 N Western', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90004', 'country': 'US', 'state': 'CA', 'display_address': ['474 N Western', 'Los Angeles, CA 90004']}",Jae Bu Do,+13234672900,$$,4.0,444,[],https://www.yelp.com/biz/jae-bu-do-los-angeles-4?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
hot-dog-cart-los-angeles-3,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]","{'latitude': 34.121063, 'longitude': -118.206283}",,12492.674225779527,hhTeJJyT_vYrQKaRA2rPHg,https://s3-media1.fl.yelpcdn.com/bphoto/KRXyb5CebvD-dAcdQKfgag/o.jpg,False,"{'address1': '5018 York Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90042', 'country': 'US', 'state': 'CA', 'display_address': ['5018 York Blvd', 'Los Angeles, CA 90042']}",Hot Dog Cart,,$,5.0,3,[],https://www.yelp.com/biz/hot-dog-cart-los-angeles-3?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
cocina-food-truck-los-angeles,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 34.05349, 'longitude': -118.24532}",(818) 441-6248,7232.751561533595,0mvSAgRDAs8y-pzVf_EkcA,https://s3-media4.fl.yelpcdn.com/bphoto/9PTY8fFu8rEx1ThkoDvIvQ/o.jpg,False,"{'address1': 'Los Angeles', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '', 'country': 'US', 'state': 'CA', 'display_address': ['Los Angeles', 'Los Angeles, CA']}",Cocina Food Truck,+18184416248,,4.5,6,[],https://www.yelp.com/biz/cocina-food-truck-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
oaxacan-quesadilla-cart-los-angeles,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 34.0760671, 'longitude': -118.257599}",(323) 383-3580,6137.402384560244,RMi8jn4ZBnAL3-l1T7tjmA,https://s3-media2.fl.yelpcdn.com/bphoto/99TSmA4kOkPElR_KgrYU6g/o.jpg,False,"{'address1': '1246 Echo Park Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90026', 'country': 'US', 'state': 'CA', 'display_address': ['1246 Echo Park Ave', 'Los Angeles, CA 90026']}",Oaxacan Quesadilla Cart,+13233833580,$,4.5,150,[],https://www.yelp.com/biz/oaxacan-quesadilla-cart-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
eyes-and-ears-corn-roasters-los-angeles,"[{'alias': 'foodstands', 'title': 'Food Stands'}]","{'latitude': 34.0800094604492, 'longitude': -118.212005615234}",(928) 600-6174,10328.793081681564,4Xl5V7bFpx8WDqBEeNDQFw,https://s3-media4.fl.yelpcdn.com/bphoto/SLMWxDFZXXH61e3q5X84Pw/o.jpg,False,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90031', 'country': 'US', 'state': 'CA', 'display_address': ['Los Angeles, CA 90031']}",Eyes & Ears Corn Roasters,+19286006174,$,5.0,12,[],https://www.yelp.com/biz/eyes-and-ears-corn-roasters-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
food-lab-catering-los-angeles,"[{'alias': 'catering', 'title': 'Caterers'}]","{'latitude': 34.08919, 'longitude': -118.32667}",(323) 851-7170,3244.6340713622035,-MNzpIzlzIsM_EDjvoMfgQ,https://s3-media2.fl.yelpcdn.com/bphoto/Dt5xelD8eXPEbRuM6_PsYA/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90038', 'country': 'US', 'state': 'CA', 'display_address': ['Los Angeles, CA 90038']}",Food Lab Catering,+13238517170,,5.0,4,[],https://www.yelp.com/biz/food-lab-catering-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
los-primos-taco-truck-los-angeles-4,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]","{'latitude': 33.9600180479308, 'longitude': -118.311396005912}",(323) 582-2640,11331.656292544145,yAQe7njYL5zZ5NwCPO0XAQ,https://s3-media4.fl.yelpcdn.com/bphoto/2ek108JvbUkFkO7lAT6urA/o.jpg,False,"{'address1': '1923 W Manchester Ave', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90047', 'country': 'US', 'state': 'CA', 'display_address': ['1923 W Manchester Ave', 'Los Angeles, CA 90047']}",Los Primos Taco Truck,+13235822640,$,4.5,12,[],https://www.yelp.com/biz/los-primos-taco-truck-los-angeles-4?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
tacos-tamix-los-angeles-5,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodstands', 'title': 'Food Stands'}]","{'latitude': 34.02623, 'longitude': -118.22954}",(323) 743-5206,9338.053195083425,Nrf9Ju_TG6hVwTutpJX4gw,https://s3-media1.fl.yelpcdn.com/bphoto/k48zIhK-n1z1AJavpMZ6WA/o.jpg,False,"{'address1': '1510 S Santa Fe Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90021', 'country': 'US', 'state': 'CA', 'display_address': ['1510 S Santa Fe Ave', 'Los Angeles, CA 90021']}",Tacos Tamix,+13237435206,$,5.0,13,[],https://www.yelp.com/biz/tacos-tamix-los-angeles-5?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
tacos-la-guera-los-angeles-2,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 34.0617397480252, 'longitude': -118.198515274844}",(323) 441-6702,11318.083700680532,eLO2GJmvoybjecIWl4P-ig,https://s3-media2.fl.yelpcdn.com/bphoto/ZrKSUjsaJicWBvMWEf-BOA/o.jpg,False,"{'address1': '1602 N Soto St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90033', 'country': 'US', 'state': 'CA', 'display_address': ['1602 N Soto St', 'Los Angeles, CA 90033']}",Tacos La Guera,+13234416702,$,4.5,20,[],https://www.yelp.com/biz/tacos-la-guera-los-angeles-2?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
burritos-sahuayo-los-angeles,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]","{'latitude': 33.80914, 'longitude': -118.30832}",(323) 807-3336,1736.1117722193233,hyXqATEfPD49oip_Y1b0vw,https://s3-media1.fl.yelpcdn.com/bphoto/zvzXSVELbdbzgLosQsvLIA/o.jpg,False,"{'address1': '1ST And Western Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90189', 'country': 'US', 'state': 'CA', 'display_address': ['1ST And Western Ave', 'Los Angeles, CA 90189']}",Burritos Sahuayo,+13238073336,$,4.5,28,[],https://www.yelp.com/biz/burritos-sahuayo-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
golfo-de-fonseca-los-angeles,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}]","{'latitude': 34.0570068359375, 'longitude': -118.26993560791}",(213) 483-7245,4773.0720765652895,u9OBrsQG_mu7pzhq0EGXjw,https://s3-media2.fl.yelpcdn.com/bphoto/SIf29FtluoinTUumaIP69g/o.jpg,False,"{'address1': '1618 W 6th St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90017', 'country': 'US', 'state': 'CA', 'display_address': ['1618 W 6th St', 'Los Angeles, CA 90017']}",Golfo De Fonseca,+12134837245,$,4.0,20,"['pickup', 'delivery']",https://www.yelp.com/biz/golfo-de-fonseca-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
spread-mediterranean-kitchen-los-angeles,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 34.04825, 'longitude': -118.24653}",(213) 537-0284,7027.971680270295,b6yVLkq1I1V3cJFsDCiEcg,https://s3-media2.fl.yelpcdn.com/bphoto/7Tm6rUJqYDne9cJDnXgfWQ/o.jpg,False,"{'address1': '334 S Main St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90013', 'country': 'US', 'state': 'CA', 'display_address': ['334 S Main St', 'Los Angeles, CA 90013']}",Spread Mediterranean Kitchen,+12135370284,$$,4.5,374,"['pickup', 'delivery']",https://www.yelp.com/biz/spread-mediterranean-kitchen-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
the-k-town-kitchen-los-angeles,"[{'alias': 'korean', 'title': 'Korean'}]","{'latitude': 34.06203, 'longitude': -118.30946}",(213) 384-5464,1107.5896248488132,Ttqza14MuZN-OwMkXyaWzA,https://s3-media1.fl.yelpcdn.com/bphoto/u6DaVq-KXaDQUC7R-FgFcQ/o.jpg,False,"{'address1': '3807 Wilshire Blvd', 'address2': 'Ste 120-1', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90010', 'country': 'US', 'state': 'CA', 'display_address': ['3807 Wilshire Blvd', 'Ste 120-1', 'Los Angeles, CA 90010']}",The K-Town Kitchen,+12133845464,,3.0,1,"['pickup', 'delivery']",https://www.yelp.com/biz/the-k-town-kitchen-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
kaban-persian-restaurant-los-angeles,"[{'alias': 'persian', 'title': 'Persian/Iranian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]","{'latitude': 34.1298834560528, 'longitude': -118.348730430007}",(323) 498-0080,8000.626428745501,En6b8WvIkaOZq0-NkiiWTA,https://s3-media2.fl.yelpcdn.com/bphoto/PD6KJaX4QWYWTjEjKsn3gg/o.jpg,False,"{'address1': '3250 Cahuenga Blvd W', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90068', 'country': 'US', 'state': 'CA', 'display_address': ['3250 Cahuenga Blvd W', 'Los Angeles, CA 90068']}",Kaban Persian Restaurant,+13234980080,$$,5.0,111,"['pickup', 'delivery']",https://www.yelp.com/biz/kaban-persian-restaurant-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
kai-japanese-roots-los-angeles-5,"[{'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 34.0470282, 'longitude': -118.2514341}",(213) 232-4900,6647.521127921854,vjitn9okctxxGLH5kc1z7g,https://s3-media3.fl.yelpcdn.com/bphoto/ijEQcloJIzOLf0bKcrNGNw/o.jpg,False,"{'address1': '542 S Broadway', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90013', 'country': 'US', 'state': 'CA', 'display_address': ['542 S Broadway', 'Los Angeles, CA 90013']}",Kai Japanese Roots,+12132324900,$$,4.0,199,"['pickup', 'delivery']",https://www.yelp.com/biz/kai-japanese-roots-los-angeles-5?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
the-trails-los-angeles,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}]","{'latitude': 34.1139710151223, 'longitude': -118.307670183713}",(323) 871-2102,5959.82132159969,HrurjBU0l19vzBP86D_YTQ,https://s3-media1.fl.yelpcdn.com/bphoto/WLDwxl7Izp3R4Clnz7P9Dw/o.jpg,False,"{'address1': '2333 Fern Dell Dr', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90027', 'country': 'US', 'state': 'CA', 'display_address': ['2333 Fern Dell Dr', 'Los Angeles, CA 90027']}",The Trails,+13238712102,$,4.0,563,[],https://www.yelp.com/biz/the-trails-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
ivory-on-sunset-west-hollywood,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 34.09447, 'longitude': -118.37434}",(323) 848-6000,6096.8218942776675,zSPIZ-7WU5i8RwDKP6N03w,https://s3-media4.fl.yelpcdn.com/bphoto/4UC-cY02_6ZZKpr77pePvQ/o.jpg,False,"{'address1': '8440 Sunset Blvd', 'address2': '', 'address3': '', 'city': 'West Hollywood', 'zip_code': '90069', 'country': 'US', 'state': 'CA', 'display_address': ['8440 Sunset Blvd', 'West Hollywood, CA 90069']}",Ivory on Sunset,+13238486000,$$$,4.0,355,[],https://www.yelp.com/biz/ivory-on-sunset-west-hollywood?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
blue-palms-brewhouse-los-angeles,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 34.1015151, 'longitude': -118.3233109}",(323) 464-2337,4436.9667969497905,lve4JGg7Kk5k4s9h7aMaUw,https://s3-media2.fl.yelpcdn.com/bphoto/fez8rbqSR41EscvhrwOokA/o.jpg,False,"{'address1': '6124 Hollywood Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['6124 Hollywood Blvd', 'Los Angeles, CA 90028']}",Blue Palms Brewhouse,+13234642337,$$,4.0,836,"['pickup', 'delivery']",https://www.yelp.com/biz/blue-palms-brewhouse-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
las-7-regiones-los-angeles,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 34.0471251, 'longitude': -118.296048}",(213) 385-7458,2835.5603105721634,5B69ChIZRSXvOM5WUG8xzw,https://s3-media4.fl.yelpcdn.com/bphoto/Z_lykwQTEI7EKBx9rwp-pA/o.jpg,False,"{'address1': '2648 W Pico Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90006', 'country': 'US', 'state': 'CA', 'display_address': ['2648 W Pico Blvd', 'Los Angeles, CA 90006']}",Las 7 Regiones,+12133857458,$$,4.0,37,[],https://www.yelp.com/biz/las-7-regiones-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
